type,post1,post2,post3,post4,post5,post6,post7,post8,post9,post10,post11,post12,post13,post14,post15,post16,post17,post18,post19,post20,post21,post22,post23,post24,post25,post26,post27,post28,post29,post30,post31,post32,post33,post34,post35,post36,post37,post38,post39,post40,post41,post42,post43,post44,post45,post46,post47,post48,post49,post50
ENFJ,brother oddly enough get along better people family also know opposite try harder connect,real cool answer could see dolphin dog lion make sense,curious kind animal people associate type associate,say little high strung fifty come crazy chill depends guess love chill sitting listening music talking friend,say depends group honestly lucky live socal lot people accepting school guy show physicality male friend,fe remember voted noticed shift fe lot recently especially ever growing affinity music great performing love many thing,hope job future wife stay home mom chooses want career care either want find wife make,christian believe jesus christ lord savior heard lot fact side side fell one explain question,well confused restorative connectedness think back seem pretty accurate,test unsure exactly sure accurate result got communication woo connectedness restorative,movie think saw younger loved movie remember title,love orange first favorite color liked color awhile went back feel right love color,got blue violet orange sure accurate orange since hate getting hurt love rush also hangout friend habit stupid,failed first quote age,kiwigrl love connect even online,well deep free kept around group made fun felt way last town cali though shown annoying friend,say said make sense feel like j literally tv alter ego think way difference day dream vivid love show,place post lyric song describe right described past really theraputic write lyric connect many time,restlessness becoming restless think life becoming mess nothing cure need go becoming bad even know want room feel,high school dream job sure love work college constantly studying gaining degree think leaning direction guidance counselor marriage,read read liked lot like brought overly serious procrastinate like one business realize almost always thing,first faith say found god lead believe christian denomination one thing bible talk living together romantic interest,say thread helped club still minor like like new surroundings feel uncomfortable large group,may seem confusing least experience terrible flirting little thing people flirt thing everyone taken awhile,stand use people selfish reason automatically think differing opinion hate stand allowed,would said fe subtype according description ni subtype weird since every test thing done never shown using much ni,hey another male know least one kctan,usually get quite closed angry stop speaking weird opposite shout swear hit thing punch someone never hard enough,thanks telling belief enjoy learning people belief knowing people belief making understanding person much easier well maybe give,agree christian struggle faith follow jesus without bible make sense ever belief god jesus christian,know regularly think usually get distracted fairly certain stuck fe se loop attention little none idea get,one way could see one allowed express fe constructive way dad strong male role model life,triplespresso think make friend easily always one get made fun never really leader group usually one,yeah know usually one label level friendship others outgoing teen highschool labeling level friendship kind important feel,well enneagram sure type think w w w sure similar w maybe sure sure strongest may w,emma frost bitch attitude friken awesome,ludi sorry man wish could help,ludi hey wanted let know found type realize confused friend tell p love plan much plan make,usually go walk shower stressed want think,gambit favorite x man bos,durde,jawz yay backk thanks,awesome glad see figured type send link post jawz sent please,glad see back prompted change,well noticed tend get fe se loop spend much time friend need work advice get greatly appreciated jawz,dulcinea jawz happen lot around friend live moment friend also noticed spend lot time,gwen stacey emma stone new amazing spiderman shes inxj believe amazing,actually going senior next year trying figure want go school pick school help best obtain goal really putting,wondering cause going senior next year putting serious thought pursuing either two job career want know could,mutisided make sense mean lot going mind
ENFJ,adroelectro agree intelligence sense humor similar value understand mean know certain type connection like someone,try idealize perfect partner mind completely totally anyway want someone connect withx someone talk anything generally introverted,heart life john mayer pain throw heart ground love turn whole thing around fear friend misunderstood know heart life good,yesterday friday night went concert usual friday night though usually staying hanging family friend,kyusaku worry said understand letting frustration really offended wanted tell s really commit see,boyfriend year two month recently broke sound bit like want tell see meant said s,emotion whatsoever,thank,thanks try sure think help unfortunately live anywhere near beach bike ride definitely doable also stop contacting right,wish read earlier realize inferior function likely responsible want help let know talk doubt talk,well given space broke felt going hurt worse already happening understand yet completely devastated,inferior function course guess still huge amount stress unfortunately broke much way,need help please reply mentioned boyfriend made thread year ago noticed change distant way le,thank,know completely agree,confused personality type got torn figure one like anyone know,well explained exactly mean thread nothing offensive bias point thread maybe n type communicate better course,people certain one question,well communicate well anyone talking nonverbal communication seems best fellow intuitive type,something picked intutive type either feel communicate much better intuitive type anyone else feel way,lurking s interesting intriguing many friend s think cool,s seem really think lot s real life least one know tend think match nearly perfect,yes definitely agreed always important assume thing reason different sometimes thing big deal vice versa definitely,losing people love able help one listening also fear drowning mean get water swim fear drowning pretty bad spider wasp,ah see claim confusing person honestly clue,love thread wanna throw bothering keep first paper write worried gonna crappy,fault sorry ok matter hard decide,friend girl guy guy really like basically worship ground walk think interested hard tell,ohh similar threaten press sort charge never said anything hateful actually cared whole experience kind hard backed,oh know reading s s said thing need get friend take test first scored answer influenced,idk shutting sorry know backpack hole switch different one feel bad oh insert terrible,aww boyfriend first job interview couple week ago grocery store super nervous actually puked way nervous,s welcome yes true,yes yes yes,yeah boyfriend guy described proud,oh yes completely agree,hello everyone know one aware get along well understand completely could talk hour get tired,right minute say foreigner,,current boyfriend second time dating first time know well enough deeper level shy make first move felt awkward,never met confirmed unsure want someday seem cool wonder would get along tend get along best nf type like friend talk forever,yes think true sometimes think borderline j p depends around sometimes around p consciously j feel,stereotypical s though yes totally agree energy thing,would pretty annoyed think think read guy different girl,yeah would think would understand flirting stuff get weirdly jealous boyfriend alone another girl alone though like,yes also kind shy know extrovert get energy around right people outgoing sometimes quite reserved think,brother father p father hard type tested judging read many quality also,know one know pursued turn think great friend around talk negatively find depressing told,well get sense guilt terrible sometimes point really harming little far unhealthy guilt get like,guess mean executive haha seems extroverted introverted lot business leader entrepreneur etc s also consider
ENFJ,hi welcome forum wink,describing could sjs like change much routine based wink,sound like desribe wink,definitely wink,definitely tell reading description happy,called daytrona patch laughing,welcome forum enjoy stay blushed,welcome forum enjoy stay blushed blushed blushed,try reading type see fit cool,read type consider type describe better know way feel cool,welcome forum wink,regardless disorder personality type understand disorder determine type determine condition know,would say proud,like around people help observe proud,blushed,blushed,sound lot like blushed,think tell first analytical observant secondly look carefully situation finally,said would say wink,adhd blushed,nice people proud,took test found dismissing type,fine prefer blushed,would self sacrificing,hi chrissy welcome forum proud,let true listen heart honest true value heart way blue let get along way high,stay true blushed,take time talk listen proud,religious blushed,hi welcome forum proud,try read description see one fit cool,interesting topic happy,definitely laughing,hi welcome forum proud,hi welcome forum happy,hi welcome forum happy,hi welcome forum happy,hi welcome forum cool cool,list stereotype include strong confident bold courageous self confident self assured assertive proud,like go loyal protective appreciate honesty proud,maybe want change want use shadow fuctions happy,go bed pm get neither early bird night owl cool cool cool,test result mace windu happy,voted non political though took test turned liberal happy,life filled family good time happy happy happy,like sj sp sj guardian sp artisan wink,sound like happy,mom dad proud,like welcome forum hope enjoy stay blushed blushed blushed,nice meet blushed proud wink
ENFJ,described pretty much definition eating disorder thread really sad think alot inn denial alot friend suffer struggle,haha thats awesome,friend beautiful,affection often friendship emotional instability conflict judgement,yeah insight make people tick lends ability hurt people deeply choose regrettably sometimes impulse someone piss get stressed,treat personality disorder first persue relationship otherwise fuck everything,fuck ya want stack paper achieve thats feeling,lot limp wristed wanna kill emo shit prefer anger angst directed outwards lol three favourite album enjoyed every song album,love thanks posting read follow,nd generation irish canadian culturally whiteboy grew black chinese neighbourhood ebonic speaking gwailo dailo style,grew thinking tough real man kind evolved reaction sensitivity feeling inadequacy thought tough guy gangster,think youve hit nail head reality life suck sometimes really unfortunately sensetive person general feel hurt,quick answer know important express,know feel similar experience work industry globally financial sector secular decline likely way next two five,asked help sound like fucked shared experience whats problem,oh unhealthy person well id say people walk away case seek professional help probably impossible manage change,walk away unhealthy people need professional help usually really help thought process value unhealthy mind fixed counselled,incredibly akward annoying quite insecure lack self esteem reason incredibly stubborn unyielding view despite overwhelming,sex lot,hate working small company room advancement control typically scale real learning opportunity working entrepreneur suck usually,bro get fucking head straight maybe relationship figure shit,career feel like always five year behind feel like never opportunity achieve know capable im frustrated depressed,anti social personality disorder would cloud attempt give accurate mbti,like,need ask guy someone told felt way would totally flattered turned receptive,believe validity mbti mean pigeon hole,quite understand clear think saying believe reason bpd never faced trauma life,institutionalized strong indication serious mental health issue difficult get people psychiatric care must,probably personality disorder pretty dysfunctional also tendency people personality disorder insight around,psychoanalysis ineffective treatment bpd effective treatment dialectical behavioural therapy usually done inpatient basis continuing aftercare dbt cbt along,mother sister dated past actually kind weird anyway digression experience sometimes jump,love jazz really like soul influenced stuff sampled alot hip hop house music interested listening really jazz influenced hip,girl cute holla shortay lol eye contact thing maybe presence camera contributed well tend make direct eye contact im listening,lift weight interval train muay thai atleast day week,people focus pay attention,person ever loved think obsession anything broke like next day think ever found cheated would never,yes,need ask well see conspiracy logical would group invest energy creating chemtrails group vested interest,anyone bring intelligent argument table also purpose would serve party requesting intelligent argument one refuse acknowledge basic science,heh people dated sex one serious relationship ended many year ago personality type ment,reading make want,gone tried get depression pm want,love,yo son shrugging time got innanet tourette something,would lonely look fly muf cka shortaaayyyyyyy anyway hi glad meet,friend diagnosed bipolar disorder say without doubt tremendously negative effect life mentally emotionally materially term,much developed way coping almost buddhist philosophy cultivated understanding life unfair full disappointment suffering within,always loved depth value personality dated never level intense emotional sexual intimacy anyone since problem everyone,mutual pleasure love pleasing lover hell difficult lay back get head love shiet,offense think may develop additional maturity self confidence successful relationship start worrying guy
ENFJ,punch drug dealer would put close drug maybe get shoot instead oh fuck even worse,want blow brain country strict gun control relatable,shit least alive,friend talked long time messaged wondering wanted wanted talk bubbly inside love people,got hand knee one ear ground hoping hear something dirt made sound tonight,ehm realize talking people believe intelligent design,reminder danish soldier used cross uniform meet heart providing handy target enemy,oh trust people believe intelligent design arrive conclusion anyway mean could used argument evolution evolution really real,omg really look,meme google activated almond,worry fine long activated,fuck pet nothing see trying maximize number watchlists edit also wanted say fuck pet fuck pet,dare add wrong never fully plated barbell rate,fuck hate text especially marxist use justify anti semitism,master master dream master master promised lie laughter laughter hear see laughter laughter laughter laughing cry fix,future,,sided die roll homwork done perc become subject new profession pack lady gent,take easy let reasonable,watched first episode narcos last hour cocaine loser smack,ah yes also enjoy put zero money account responsible adult excuse go adult thing smoke grass,u e,got number one revenge stay awake two day withdrawal enough time always always,know thinking none saying chance number even try,quote without actually showing post well anyway think recommendation opioid responsible could suggested something iv worse fentanyl,mg oxycodone,,known fact absurdism school thought swiss cheese,complete portal without glitch minute,alcohol make alcoholic weed make psychotic pill iv ing bullshit within year thing worse would nothing,counting time counting know,okay friend let explain something since seem new hebephilia thing pedophilia sick tired troll popping everywhere spreading,unleashing inner,schizophrenia like one vague poetic comparison people think deep like make pretty shit everything considered,let go heaven little rowboat,,feel sick,eating noodle right wish choke good,yeah imagine enslaved alien specie put u machine make u experience pleasure constantly better free,rose red life drag narcan as owe bag kurd kobain,saying thanks,watching tv tower fell memory stuck head reason five,gave cold turkeying five hour lol,toro de gibraltar la bodega del diablo deletreas fentanilo,ja ne govorim portugalski,honest thanked get addicted feeling meaningless internet point see equivalent dealer gifting bit produce welcome worst,done cosa nostra,oh casa guy,well,normal dopamine level
ENFJ,ambitious fairly ambitious two undergrad degree sociology religious study education esl secondary education left year gap,welcome find writing thought free flow situation help cope separating feeling person also remind allow another,healthy way workout regularly yoga talk boyfriend friend maintain regular sleep schedule unhealthy chocolate chocolate sometimes unhealthy food,going excellent relationship building amazing foundation love express feeling poetry preference drawing art preference,hey s barely post anymore wanted share met boyfriend feb th year met dating app never love described,six date found took test yes connection amazing intense right even scare told never,curious like yeah s unique wonder enneagram love style,ton info met guy person chatted yesterday first time online know according profile looking,sign tend talk faster tougher time filling gap conversation sometimes initiate interaction get bit shy wait till,dislike best friend sister met month know felt strangely upset like sister guilty girl self absorbed thing,yeah hear never know fall love someone come nowhere,well put borrowing one future,idea anything handwritten created hand original range poetry cleverly created time line relationship photo form youtube clip,totally relate said,yes find hard fall love people known mistake friendly extrovert behaviour kind romantic interest must going style take,thanks reply agree said would actually like dump bail point,said however friend reporting hr would affect work simply individual applied grant govt money money,thank sane advice,hey working community project without going many detail number people dropped ball including illustrator working,good james also youth worker musician non lyrical version song amazing,f throwback,reminds barista local starbucks still checking going rad art work next life lol,bono rumoured well,yeah correct way put felt post rather unbalanced one male know excellent photographer reliable come delievering work think,yes conveying glad made sense,really tongue think friend well one friend anymore virtue total lack effort put friendship amass many friend quickly,s trouble opening find take forever actual talk person unless someone asks direct question heck p,mostly jealous social acumen walk room trump effort people namely s charisma larger life personality find say alot,agree gilly said point find people simply directly ask question think refreshing s able talk value,big party mostly acquaintance stranger alcohol food music point mainly talk others would likely tired thinking event,part bold something tell feel disappointed least confused wanted stay touch chooses initiate contact choosing contact,thanks sharing gilly well believe started care le fitting pleasing people whim particularly people wanted change also became much,read link yet best friend controlling unable accept new way thing way highway also felt cared much,thanks reply like helped work brother,tried feel statement basically would explain feel without implicating could say something like feel frustrated rejected shut,,norina yes good observation reason want share often wonder would want typically see s private people thanks,agree posted complicate thing start fb coffee moving something honestly want talk,yes time frustration feel reach someone ask need ok helping help put,question brother sister get breakup especially someone still great memory truly loved still ex boyfriend,would worry also told worry trust thing know know need feeling responsible important,look back met dated immediately affectionate reached hand kissed obvious spoke listened intently asked,new picture new year old changed year,watched trailer cannot decide ity bity clip look like awesome movie,mr selfridge newest love fresh prince bel air star trek next generation thanks sister breaking bad whole season fantastic top chef lot time,s curious know view relationship romantic familial friendship colleague changed course life broad question,popular s though find room outshine u people gravitate towards think need take care need group,used bother past knowing dislike hate cannot say hate anyone people comfortable knowing others would also dislike used sense,great question little school block would make worksheet buy kind supply sticker fix boo boo little kid surprising,normally like beard men however come mr selfridge make exception look really sexy well groomed suit well ex also looked hot beard
ENFJ,friend say flirt lot probably essence flirting lol really know flirting friend tell usually happens comfortable,friend family go fb page post wall saying miss world see tweet text probably sometimes group post wall,artist issue family friend never started college general mood deteriorated self esteem crashed,currently two online friend terrible condition right though know two different problem general feel lonely,three cousin ever since little closest youngest time idolized gay beaten belt,like kid one unexplained fear really xd know really afraid always child though eldest youngest cousin grew,sexual relationship ex gf bi sexual phase biggie sex marriage honestly difficult resist know,romantic relationship drive insane ended closure least prepped first bf died together furious petty reason,actually professional artist graduate minimum pay earn logo p without approval said professor pursue,romantic difficult term describe mean limit idk love love probably person group friend actually appreciate two,oral communication class term ago always one teacher would gladly extend time mainly conviction drive passionate topic,sweet chocolate xd cousin hoard food though lol also particular weight c,bestfriend bf sure fight seems shallow u least need told read line really love,switch time take test went reading deeper two decided although believe say grow perception,recently changed style yeaaaah selling pet virtual pet list eyup interest,nessa dr dillamond fiyero fiyeeeeeeerrrrrrrroooooooo good deed wicked lol kidding aside ask write wicked stuff cause currently addicted,yes love really deep conversation find main reason lot contact usually branch people especially new friend sometimes even new,mostly stress part turn control freak stressed though deny time especially deadline push way,generally like complement ego booster crave time shy away get pissed better criticism even natural,forgot mention friend sometimes dress really girly clothes really boyish clothes clothes say feel like dressing today wore,lol relate much life fes feel person fear ruining relationship xd fell year ago never someone,usually detach people close like like meet people dedicate time new people though throw,mainly sleep properly night brain decides sermon stop flush music hope sleep earlier,ohgod know friend feel like give assessment personality type one told felt naked feel everything said true,friend competitive lol first time part class seemed like get like inside joke,get result time take test first confused pretty accurate like said doubt used lived life,know double post lol fit situation much also snobbed today school u hnnng,sadly cousin exhibit strong racism even tease darker skin tone blatantly hurt anyone kind like laugh racist joke use form,understand completely high school friendly people compared around smart academically inclined people joined citizen army training school,tomorrow last day lol submit mock radio station done really scared cause disregarded midterm grade said final grade completely,relate xdd time people think really shallow bubbly suddenly bam word wisdom think lol fun though xd,scared sound design grade might actually fail also scared subject term decided give damn put studying,thanks reply could sworn replied already see reply lol anyway spent two hour shopping think clearer situation,turning september second year college wonder problem popular people thought high school fluff,really surprised said really think capable saying whatever said really frustrating guess shock really took,anyone value social hierarchy strive popular keep high social status wondering cause friend talking something said kind,like girly thing never indulge usually wear skirt dress love wearing find important dress school go every,normally care others think lot different set friend course keep telling everyone life tend hide lot thing people think,switch time get test though found fit deny may life grew friend,lol post thread since kind find new friend interesting connection two u almost immediate friend,sound really fun mom said lion king really boring fell asleep share passion musical theater fact really,anyone else theater enthusiast like watching play ever since young stopped watching concentrate study aunt said,bestfriend major issue open life knew everything never asked wanted know know tell,well sort people lol acquaintance meet person consider friend take initiative friend converse sometimes,razvan well two s said actually s xd yes lol one kickboxing actually show lot,opposite xd many friend barely even feel need involve someone else life fact tell friend one point seem talk,yep actually told one friend starting clingy one day suddenly stop talking talk often take,generally song may describe s well cameo lover kimbra go way s guarded tend keep emotion,one one like lol keep detached let fuss thing idk show also life bother,ton animal love dog shih tzu cannot let go breed super high maintenance dog groom properly used two
ENFJ,absolutely care wrong firstx important find right rather corrected join side truth wrong completely,united state depends career path want want go scientific medical field almost definitely need college degree usually even,mistaken adhd exhibit ne trait still much ni ne creativity ne creative energy often come,drunk close friend bachelor party wanted get drunk btw random guy getting drunk everyone else sober,yes also love prismacolor marker magical,forgive saying think option really factor tied extroversionx think introvert feel feel thing sociability,feel good sometimes people matter much may love good fit job let go may help think helping find,yikes got tricky situation first let say sorry predicament secondly think probably right fear feeling taking,try traveling usually get inspired travel change scenery usually helpful also surround plant supposedly boost creativity something like,yeah reupload mine see mine though many others still missing,mine disappeared since reuploaded fine would seem internet error raccoon stole everyone avatar,honestly sure one particular thing make j laugh feel like looking judgers general term make laugh broad spectrum gather much,married similarity think ntp extrovert introvert tell honestly ntp woman hardest differentiate,sure many seen heard played new dating game game grump created called dream daddy catchy tune comical dialogue full dad joke,probably say something like haha well done something affect response good enough blame first person making intention clear enough,yes,hahaha oh well tried blushed mean love bit ego boost tough crowd laughing,oh wonderful wit count tongue,mean certain people visible impact sure people given le influence others make le important hard u see,easy fall best avoided end help anything seeing self pity others make pity feel like fallen trap limit,almost positive vibe strong jedi lightsaber,yes human life valuable start saying certain life matter subjective also humansx say life matter try say,think depends kind ambition referring changing world dealing social injustice say inventing new thing trying achieve,like time anymore seems like busy spend hour playing chess really enjoyed younger nearly much stuff,true real love work way might feel instant attraction usually love first sight kind thing initial attraction sure feeling instantly,well grew mother sensory perception feeling encouraged definitely think stronger tertiary se average graphic,yes definitely adhd impulsiveness energy often lead people think denying judging preference like structure organization,sound like awful person ask toxic girl deserve deserve much better guilt thing working,hello welcome personality cafe hope like happy,hello friend welcome personality cafe happy understand mean deal extraverted feeling time advice get good support,oldest two definitely fit responsible mature older child stereotype brother popular le responsible regard probably fit younger sibling,asmr great way relax help take nap mellow watching bob ross youtube go anything asmr voice one relaxing sound ever heard,s everyone,welcome personality cafe kitteh,people pull color go crazy recommend dying colored streak hair first seeing like end liking big,probably horniest person college social circle feeler judger yeah experience think really prof anything,hello welcome personality cafe happy,song always bring sense peace,kid adored rainbow reason bunch rainbow stuff want make people think gay still much love rainbow,deny want know s love appreciated wink thanks s fantastic sense humor glad exist hug,welcome personality cafe hope enjoy always nice see new face happy,grew arkansas southern hospitality definitely thing people tend friendlier simple earth folk wal mart always fair share weirdo,welcome personality caf hope like really cool synesthete cool,alignment lawful good honestly surprised little bit always seen chaotic good greater good right thing regardless,welcome personality cafe hope like happy,please share story either thing happened someone know regard death near death body experience something seemingly unexplainable,oh goodness love soup love making easy usually throw everything pot cook water broth worry burning meat,ransomthepasserby said plus cunnilingus chocolate tongue blushed,welcome personality cafe happy,much childish rather living world problem get touch reality practicality nothing wrong simple
ENFJ,say sx w,hope thought since struck also notice avatar love,sorry criticized past realise,opinion rather curious appear,feel like sort arises alone much really tend get relationship reason tend rather picky ideal relationship would wonderful smart,completely taste character interesting,relate people tend tell quite rather funny feel knowt wheras quite introverted time,scientific sympathetic blithe humorous fairy,pardon,opposite watch tv program feel much secondhand emotion may cry,sound right get huge amount ni dominance,extremely beautiful would likely wear wave palette,yes definetely almost fake till make way talented aware seem though someone us many persona also,lovely actress thought saw could wrong might operate ni fe though,sudden huge revelation lea michele think could introvert seems sort forward image friendliness well adjusted,opinion,understand wondering made different could maybe decide term type highly doubt pose fi se dominant,base thank much,function different order term belle extrovert introvert extremely unhappy life life town wanting,right,true also seem interact like rather,ni tends take lot thing bring together fully fledged idea always thought tiana view resturant ni could also wrong also think naveen,always looking towards future using happening around order propel towards future wished achieve course father guiding,always saw using se ni comfortable making plan embarking journey take get plan though content routine,surely,,oh well surely deserve feel proud amazing human really hope okay time,welcome wonderful actress,think reserved camera even really reserved bubbly quiet necessarily completely energized also involved shouting,gatsby surely operates fe lack ti,say,hahaha true could see dominant fe though however lack si know perhaps planning could come thing like whole tirade harry,,also elementary absolutely great,yes definetely well xnfj charming called suave often extremely different way sort se moment charm rather feel,well function different order term dominant function really seem anything se dominant hobby fencing,think absolutely nailed head whole shall make joke funny,,massive fan strike,alright shall check thing thank,thank much replying lynda carter extremely gorgeous agree thinking could fe sort overexposure feeling something,would like helped comforted,dear reckless summer night forum love way completely happy finding way explain help line,reason self esteem plummet really unhealthy absolutely fine built incredibly caffeine food crash,way transforming emotion dramatic symbolism using communicate fan strike se ti,understand tertiary fe strong performing surely main function using se fe seems suggest really realizing connecting,sorry trying illustrate could take thing said face value,keep mind thing always make song john mayer harry style seems use writing way express feeling relates,well know opinion taylor se learn stage fright getting stage time row ti,oh talking much cooler society like mega society meet cool people like professor x form crime fighting team kitteh
ENFJ,love museum love creatively express clothing home draw well write poem make collage take photo food make presentation art,friend sent unicorn stuffed animal birthday conversation disillusioned saying really wish world rainbow unicorn,type question fire away,brilliant dead least,case unclear first response immature might want everyone like healthy mature every type unhealthy immature version,brain fire way necessary actively stop charming people knee jerk rather annoying actually general want people happy abhor,one introverted intuition dominate function extroverted feeling dominate function suggest reading description type personalitypage com see,think general die hard romantic feel draw towards probably feel would willing wait work felt person worth,hate admit would done thing think much younger might done one thing quite unconsciously sure always best,usually point try female friend get trouble boy moth flame like combination yikes,crazy crazy really really,realize really answer everyone follows path type serve purpose earth believe,weird compliment boyfriend tell normal friend mortified truly still day go way weird,day day birth plus year wear blue degree urine lined underground nail drip color absinthe much water toe try escape cliche,birthday dearest forced move economy country many aquantances real friend party,hahaha totally send pick room currently call lounge filled book art pillow fake fur throw vintage typewriter vase peacock,manipulate n pj le vb,yes take issue word manipulate usually interpreted making someone something would bad yet good comment inadvertently,yeah nutrition much concern fairly strict food fact buy organic vegetable school lunch make consist thing like seaweed raw almond,,find difficult make blanket statement inherent right wrong situation believe opinion subjective often culturally influenced flexible,think v show annoying predictable crap said exception game throne true blood simpson older season futurama older season park recreation,yes easily slip seriously disillusioned someone act cruel selfish purposefully unkind get feeling put around others care,hahaha yes actually two half sibling step kid brother man get nerve love like oil water time,yes husband actually highly sensitive people read surprised three u fall category actually,thank much post post made tear tonight made sculpture clay came room computer said let make thing clay making art,new friend recently would prefer honest response ignored imagination always worse reality sigh sorry know much suck,oh poem daughter g recki third born sound suffering g recki third repeat,oops wrong thread deleted,hate bored get crazy ocd insane really sad said stuck home reading writing dancing kitchen cleaning yuck last resort playing computer yucky,thank advice kind word yes planning sitting figure plan think erred thinking plan involving,yes lot art supply bought numerous journal agree could use creative outlet sure find art writing cathartic point maybe,good stuff first yes think problem trying give advice help see really going mad obviously want logic moment,great advice thank yes quite cynical already probably help sometimes rant greed injustice told day want break rich,severe point see becomes teenager could become way would like find outlet emotion creative physical anything work,yes thank eat healthy house try rarely let buy school lunch crap soda doritos house control grandma daughter,thank advice try find something physical enjoys encourage said want try soccer general think need discus,daughter well husband highly sensitive people careful understanding feeling amazing conversation mean,see many time need go room figure suggest get angry think way year old could,hello almost year old daughter delightful intuitive empathetic volcano get feeling hurt often understand,fear like hand around throat euphoria peel back finger yet leaf intact struggle image bobbing water like severed head,agree conscious ability manipulate choose find unethical example daughter asked day call,yeah pretty stubborn mind set something,say especially early twenty would act like many men interest pursuing relationship necessarily case,series video guy brilliant particular one favorite clear biggest misconception type begin show difference cognitive,angst muse sigh exhausted medium afraid two choice learn try mold idea established structure unlikely maybe like make melange,nope bad misread wrote thought saying reread wrote see meant,also dated long time four year remember time would cry would stare death stare say matter fact tone think need,oh never saw type yep make perfect sense given man search meaning gift many many time,oh iluvhsj love victor frankl brilliant man always finding meaning especially s
ENFJ,dear universe fight last night think communicated pretty well think starting get sure say every couple week seem creep back,know dear anon thread participated time believe wonderful sometimes cathartic place expression safe environment want say,see tendency honest something much honest honesty diligence ability read play call stand,recant,missing something upset people derail thread yes plural constantly reiterate important look like certain race people,beautiful idea would love hear happened dream happened brought back experience newborn sensation insight,take great pride level affection people little weirded probably choose people life choose,king dream embrace squeeze tight thanks pal whine posted cause needed hug post got missed could please,colour drunk rainbow inebriation happy angry loud quiet helpful destructive funny sexy,hello friend old calgary ab canada long personality cafe since january year long,dear anon cool either taken packed sent friend rest shit need find sitting bag today,sometimes learn important lesson difficult unfortunate set circumstance sorry endure lesson learning,reach arm mojo step close bring wrap arm around embrace squeeze tight well friend great weekend good see,used hide behind anger anger rage would manifest deep sadness inside learned many month intense introspection case one,find happier dream better filter showing nightmare happen look nightmare might mean,going best take offense fact said whining pretty degrading insulting way putting preemptively disclaiming thread,saw thread name could think song youth shadowy banger shadowy duplex chixdiggit haha welcome party,hello fellow canuck welcome perc hold gonna wild ride discovery others gonna blast catch corner weeping,many dream vivid lasting affect waking life tend look believe one dream simply random firing neuron,feel happy accomplish trial learning becoming happy lame way reply truth,appreciate probably first thread dream ever written forum likely last either looking somewhat conversation,hope want well friend lot invested love strong proud anything truly proud matter,tinkerbell god damn cutest real,thread want participate admit hurt infidelity lie promise made broke much willing,value long hurt anyone people need keep objection people come choice make,first foremost sorry understand pain sorry deal wife done exact thing reading post bit,interesting thread like life biggest problem allowing become complacent capability continuing take responsibility,dear anon tomorrow would anniversary write without knowing else say expectation return gone stare blankly sentence thousand time,writing poetry making chainmail drumming making pottery perler bead art teaching piano knife making knitting know doin bunch shit right,interesting thread thought passively many year life always wondered parameter around action life never stopped actually,need let go steal cher z need people need around people lot thought need fresh start scared death,posted directed find since learning others act react observation others changed,happen like question like pose aware type becoming familiar notion different,thank posting sharing something said caught eye wanted reply firm believer thing negative emotion emotion,friend missing thread look like got mystery hardy boy,say whaaaaa,something think right touching right something bigger something tie u together something,would great cut hot dog kraft dinner would magical wizard conjures nacho would beautiful unicorn somersault none,find location physical manifestation emotion depends type pain taking place example heartbreak well happens right chest right near,would love see banned section perc could wander proverbial hall see banned reason could talk giggle oh,dear anon find talking lot though gone still love told move told done still fucking love hurt deeply chose,feel sad know greatest old bald man ever know also know spirit point based sarcasm choose believe sincere,find u lookin someone sideline lookin people happiness smiling ear ear find u locating group people listening single person,guilt steady non ending stream sorry really done totally fault fucking guilt sigh good thread thanks makin,used find tiresome realized people pleasing action satisfy something inside realized derive pleasure stopped,constantly think something sooner think scared change lack willingness take control life,deserve time spot light last post skipped kissing skeleton awesome,look like fly got squished newspaper splat,could thank post time would owl seem,oh sorry talking peanut butter jam har think quite grasp idea switching shadow self switching judging wonder took
