type,post1,post2,post3,post4,post5,post6,post7,post8,post9,post10,post11,post12,post13,post14,post15,post16,post17,post18,post19,post20,post21,post22,post23,post24,post25,post26,post27,post28,post29,post30,post31,post32,post33,post34,post35,post36,post37,post38,post39,post40,post41,post42,post43,post44,post45,post46,post47,post48,post49,post50
ISTJ,absolutely longest stretch since last visit seems like start run steam fan phone texting first place,sure recall visit le amazing moment though living closer natural change point lol,thank definitely needed understanding reply typically try send short message withdrawal let know thinking certainly make,know several people board well versed love language would like share current situation romantically involved long time long distance friend,one offering greatest assistance area church non profit much meat non perishable keep cold bread water ice thing,thanks oldmanrivers actually purchased plane ticket fully intend ensuring nice relaxing time properly working air conditioner couple week lol,long distance relationship tell sometimes going clue feeling way suggestion would tell feeling,open invite always made clear though think able make trip current job responsibility work non profit attention demanded,big storm hit mid atlantic region day yesterday offered send medical supply access would need specific needed,try get info tomorrow offered help anyway could would hope needed something specific would vocalize would know go meeting,tell coming like unplanned visit throw routine afraid well time get gone,talked long distance without giving much information area needing disaster relief much state assistance day drive away,jawz thoughtful response thank see saying interchangeability love language look forward seeing fullness distance,oldmanrivers thanks reply come think often sends made think thought might enjoy sort forward help know mind,goodolddreamer quality time primary touch talk time week via phone around hour enjoy fond using webcam reason,done long distance thing month moving soon apart made point continue affirm relationship,etre say know lot explaining situation telling story,romantic relationship someone month friend first know quite well recently feel become bit critical faught,find interesting people replying mean lot single lot proposed propose nobody want,wanting hear story proposed expecting,true well,could change could make different specific example,know easily get drained people tip non type would keep drainer someone take interest show interest,question would would answer text lol,time neither ass situation recharge battery,withdraw mode communication close friend loved one communication style people expected regularly communicate brief,noticed bit seems get concerned feeling deeper conversation usually next day ask feeling turn return favor see,friend year however recently turned romantic within last week wanted year think extent given whatever,forever interest seemed bit change wondering typical moving friendship romantic relationship heard,like mother yappy dog two house dog love bark call spend time hearing telling dog shut actually talking lol,awesome,lol pretty sure multitask conversation try keep short sometimes excited tell everything ha could fall asleep care,think would like something deep talk typically keep enough talk funny banter really deep,ever miss emotional connection though hear tone text sometimes teasing via text like serious teasing,would say would satisfied phone conversation twice week relationship sporadic communication sometimes talk time,often would say video conferenced,live far family often talk phone long conversation tend long distance relationship often speak,usually feel bit uncomfortable around someone pain emotional really sure best way offer help support afraid anything might make pain worse,make first move work enough courage put feeler see initiation welcomed,first thing would catch attention look generally preference would include taller hard dark hair nice smile kind eye good shoulder,anything funny part know think get kick interested finally came marry wife know,hope right hopefully clarity honesty everything promising hope could easily see picking moving would done,believe touch gift send care package regularly every month two music book favorite candy etc hoping also meet love touch well,come time advice love discovering thing want effectively communicate special know revealed,pretty sure know would like relationship progress romantic committed level think sure interested unsure shared,compliment obviously lot admire love taking opportunity let know offering cook meal pretty good cook,definitely want sabatage fact love time want show much appreciate sense reward way,going visiting long time male friend someone bit romantic spark year trip going tell potential,come life partner trait look appreciate,decided spend time friend see relationship know tendency want go deep thinking though share
ISTJ,eat anything long try eat first food try least exception known extremely spicy pepper like,go school medical coding billing honestly even use half stuff learned school find maybe hospital smaller specialty clinic even dedicated,know exactly coming feel like life misunderstood called enigma hard get know job found rewarding,stubborn mule come asking help however still time life simply cannot understand get hang something almost,always issue showing enthusiasm even something passionate typical creep beyond anyone else control care tend show,called enigma completely happy content inside outside look like murder last person pissed keep,consider libertarian independent anything else political position live let live type also problem fighting back need,used really enjoy drawing kid even though particularly skilled number drawing book throughout childhood teenage year also opportunity,currently hold job involves duty line personality held job past lasted le month retail two year fast,rather lengthy period feeling lost directionless lazy felt though somehow cheated system designed educate provide,healthcare administration specifically medical billing involve heavy amount research data analysis basic use mathematics sound like something might enjoy,live let live trust nobody,never girl friend hurry one either many people put emotion logic reality end screwing life result seen,medical billing coding field actually work healthcare billing service generally get work independently free distraction terribly difficult,plea ear classic rock also listen pop alternative metal much enjoy song contain lyric relate like simple plan,kind people tend irritate people habitually late think nothing value time quite bit people poor planner cram stuff,told either look pissed tired time even happy content clam used think something wrong show emotion well,always trouble making new friend included social circle part raised move around every year constantly get know people,give shit,welcome,college option took debt order get foot position could learned straight high school however like many young folk led,guess question trust people keep would take someone like make without needing rely someone else right,know s reserved seemingly uncaring sixteen personality type however care quite bit people main focus year,rant every time ask someone need help something say get pissed helping well show exactly detail need done help,tried whole fitting society type bullcrap generally follow established rule avoid rocking boat least job public,become gentler harsher expectation tend gentler expectation younger day le expect others happier enough,thing love provided nature love jeep,work healthcare billing deal patient calling complain bill bill pertaining loved one care know like money,short term memory suck time long term memory filled good bad experience going far back age six seven year old,consider fascinating articulate writing ability impressed close family member work colleague one boring people around think,actually followed sister back school earn associate medical coding billing however honest job learned without ever stepping foot classroom,usually like go grocery shopping early saturday morning people sleeping night getting hammered among fun thing parking lot nearly empty,took long time find something well suited personality much describe match pretty close healthcare billing clear instruction,understand completely like fear driven know want screwed people including close friend bring live another,remember work sat as collected ssdi time something nearly enough live independent life desire depressed,play video game nearly much used could never get many fantasy rpg type enjoyed game like mortal kombat grand theft auto iii v lot,never really truly fallen love anyone view relationship mostly resource based whether personal professional like need certain thing order survive,tend favor darker color older versus vibrant color overall favorite color blue leonardo tmnt still favorite ninja turtle simply,get bothered much someone know managed make way close circle number recognize almost always someone dialing texting,told need get get significant life sex blah blah blah le brushed time getting time,feel state mind like strong sense duty make want carry thing state mind sense duty given,everything avoid conflict people keep time avoid meeting lot people one time quality quantity b get verbal,lived entire life pleasing people parent school teacher constant stress get good grade could land good job promised oh,going contest op statement question tendency focus negative fantastic memory vividly remember time,exactly know mbti mom raised son know introverted like tad bit emotional still part smart earth,rave bought first ever brand new vehicle monday another performance review work made valuable member team kitteh rant hate,personally endorse speech law people going believe say choose regardless potential consequence maybe ignorant law,taken art class back grade school enjoyed part even though mediocre work best given time crunch class used draw quite bit,pretty read several description type better following well established proven plan versus coming perhaps new way,gone many period depression past day month year especially true felt though nobody except immediate family member wanted anything
ISTJ,going little laugh statement heard quite time learn sensitive laughing,math semi suck abusive math teacher school hated gut mutual never exposed calculus bending brain get head around accounting,cape colville tip coromandel last year first time,rave filter survived butterfingers woohooo got interesting photo playing call path diamond,must technique day affecting photograph today cropped middle photograph ft distance paced max zoom autofocus,see reikan software make sure outside bright sunlight best result picking must technique issue maybe,three variation photograph white island nearly year ago damn love shooting raw old canon point click running hacked,eeeeyow sad yeah get kind state extremely tired time,rant extreme butterfingers bought cp filter camera circular polarizing trying screw camera lens testing kept dropping angry twice,maybe really tired,verra interesting curious going key cognition see might changed note fairly stressed tired moment expecting anything,crazy behavior right block run,doubt related function also extremely short tempered critical foul mouthed given enough provocation giving work piss depends exact,drmind seriously calling calling calling honestly expects pick phone sole reason existence,think anyone ever figured tbh gave much toss still prefer left impressionable child adult attempting dig,site may help extraverted thinking te edit page site probably see score highly ti function,mbti enthusiast might find matrix interesting probably lot say subject manage,thing really hard figure especially borderline thing oddly placed compare mine classic classic si te fi ne,disclaimer expert typing others looking original thread thinking hesitate mark mean nothing scream,understand make habit typing everyone run across person one one like etc reason would,completion floor ups power cable associated dsl connection wall cable neatly velcro instead twist tie,lair nears completion cable management pre stuff see next post,jcal fischer worst part learn start realize many known unknown clue prior come attention range use,electra lemmy trying laugh response take wrong way like way responded troll yes guy guilty negative stereotyping,thought ursi someone prior regardless post taking simply cheat member valuable insight,semi amused rant suppose lol yes day like night call,seen certain poster noticed sure personally find behavior deliberately aggravating going logic chain,define twisted ideal masculinity,definitely k lol ordered paid eta mid next week put picture done satisfaction,jcal interpreting fiction rofl academic cracked laughing mix fiction sf fantasy bunch non fiction technical book used small library sf,particular order come mind pink floyd vivaldi clannad rammstein beethoven rolling stone mozart offspring sold go mainstream,yack tell story best em take practice relaxed say age experience give fund better story plus practice delivery,back regularly scheduled programming last night minden blended two photo together one bit cruddy sosumi,jealous jetpack,given kar shit dians ilk one news seen sinead conner meltdown tempted say opposite,null signal lack information asking u ask,thinking bit beginning wonder healthy contain emotion meme spread certain type emotionally unstable people,damn guy,work laptop also run x p screen boy need usually three laptop screen included something window vm couple oracle rac vm reference material,sela pimped workstation,become somewhat skeptical say healthy contain emotion may may healthy contain emotion everyone different,lack trust others part understanding habit projecting habit others tongue,get fully thing creep insidiously happy experienced similar thing never expected spend k camera lens never expected,little rah rah rah wow wow wowee etc taste still interesting edit actual movie,call out plus planned weekend work leaf feeling dead incapable dealing people,bottle winter pie,case situation appears expect everyone else exactly interest obviously true situation realize,nothing wrong mobile phone best camera one would still able get printed decent sized,remember video tongue resisted ipad year hoping decent android based tablet come eventually caved apple best breed time probably still,similar issue ipad used able check make post site page invariably crash reloaded want post fuggeddit lol
ISTJ,found ring like better walmart com le even care real diamond like sparkle actually consider,expect much response shallow person focused material thing even really want wedding ceremony anxiety feel like,want hurt feeling really like let know feel,sometimes wonder easy feel hurt injured real imagined slight insult think thinker would inclined view objectively,starting think nurturer duty fulfiller think disappointed people getting hurt betrayed led shut feeling side became,detached downright isolated boyfriend group people socialize casually friend always become mine extension lose touch,say let get point discus meaty thing even beyond small talk though trouble seeing depth people,sexual innuendo tend speak really thinking thing might sound realize talking people react may sound inappropriate like express,never driving infraction ticket idea pulled sends thrill humiliation bone get parking ticket supervisor said,subject brought mind theme song inspector gadget reminded annoying thought,sick boyfriend probably even know unless absolutely dying really sick want sleep anyway best thing leave alone,read excerpt somewhere thought awful like reading material well written going publish spend time craft artwork carefully people,love dancing listen music usually choreographing mind,sometimes bf annoys see interconnectedness pattern way find rational see series compelling synchronicity intuitively believe thing like,go school day think field trip well,would probably expensive fried food ever ate whatever make happy,going work breeding designer teacup whale gal fish tank interested buyer,ex boyfriend huge space buff lot child,dragon figurine amazing tried paint figurine would disastrous,,interesting actually enjoy collage art basically assembling arranging medium already created consider crafty actual,like creative hard time appreciating get hung whether worthwhile quality recently destroyed journal contained poetry,always wanted alaskan whale watching cruise love marine life maybe many kid one p,also anything lmfao stand haunted party rock everywhere turned,find lot character annoying like sheldon insult though make happy keep watching,issue getting take vacation shut figure best time co worker bf never go anything sit around home,personal favorite,guess concise point really elaborate way talkative people occur add anything said already people,frustrating would like good friendship people keep trying fall love really limit option,slowly going insane already insane quite time really bother way used,think might like work usda someday inspecting agricultural animal facility like idea holding people accountable maintaining industry standard crack whip,song tweens fellatio awesome thong song sisqo dance lady gaga love bep,thinking find formulaic romanticism unromantic giving flower default gesture like something show know something like knew,delicate dance discomfort play society sometimes wonder much ok sacrifice genuine accepted others think basis needing,guy never understood like flower get flower essentially given extra chore think need prepare properly arrange,love character boardwalk empire also watched sesame street kid hated ernie always screwing thing poor bert,omg love show actually get little sad though imagine unit abandoned,may able find super wal mart drive neighborhood market much convenient make sense drive way super walmart shopping,use outlook calendar also get monthly calender handout normal sheet paper work list everything want accomplish month color code everything,frustrated store going pretty much last year went remodel result longer carry many product prefer figure,hello inspires explore personality,hard imagine sheldon able retain friend irl comedic show reality think lot serious issue people maybe people tolerant,horn destroy dam vagina,r b kick right,try inject warmth effusiveness personality natural also make conscious effort smile remember bring warmth eye otherwise,sure daria identify lot character low self esteem low esteem everyone else nanananana look close enough,think may creativity theraputic sometimes good tap intuitive side express latent within spirit although critical,always quite liked buddhist principle philosophy provides logical rational approach perceiving emotion find helpful feel studying compassion,feel normal definitely fit people tend around guess inspired curiosity personality seeking may,never particularly nostalgic sentimental hold memento trinket try hold onto gift josh romantic gesture like poetry stuff
ISTJ,yeah total hufflepuff denial voted ravenclaw spot daisychain,listwise answer quiet thoughtful nope chatterbox changed childhood trauma practical realistic yes still need stability,yeah basically blend lot genre element though saw first three episode uk one first season u one ended watching u one,leelawho twilight zone top five show really great seen doctor keep meaning check show like misfit human like lot,related type two favorite book ender game time machine,thank yeah really tough luckily older brother landlord tongue understanding worked love see,rave turn card happy rave job paid two half month thing crazy tough grant going paid finally came,meant general pointing whether n trouble kept testing test cleared stuff helped realize,even posting forum seems overwhelming draining,yeah love game gc version best one used spend way much time trying fill museum alternating bullying animal resident like bubble,f far balance,rant tablet upgrade ice cream sandwich yet uk get go first frustrating rave like word juke fun say happy rant feel like hell kitchen,cold finger happy,thank yes exactly also always wondered extent mental illness distress could change someone result interesting see someone study yeah,thanks well first never really felt like description applied part reading felt like really got half right always made wonder,lol ed laughing asus transformer eee pad want one seems really cool job finally pay might get one give brother galaxy asus quickly,sure thought long detailed asked since everyone else put short answer also deep wanted basically description based,edit never mind,ah okay great felt sure right time reading wikipedia article put right back doubt lol thanks clarification help much appreciated,social situation internal monologue sound similar one strip suffer social anxiety home alone internal monologue focused,really helpful informative like others said spot definition lol article also helped realize two type wrong,picked pacifist academist culturist like perfect unification social scientist social worker edit rough time choosing pacifist liberalist,rant rave depending outcome type crisis thanks best friend suspicion saw b rationalization made confront,rant sleep four hour stand force sleep schedule fit normal daytime thing rant apathy killing really want explain,hang guy mostly nothing common female tend talk much thing care growing one guy help,similar dimension ipad primarily landscape tablet prefer yeah admire willpower lol tablet actually impulse buy,idea except use samsung galaxy tab entire life coordinated tablet everything except work could run spss office would use laptop,worry happy thanks always spreading cheer throughout forum kitteh,like either tbh tongue,take fall asleep usually keep thinking thing fall asleep even dead tired still take good fall asleep estimate,welcome club noirell see around forum proud,dear becoming increasingly clear cannot friend anymore ah well good run good life asshole boyfriend deserve happy,mentor bos trying tell emotional story problem mom keep steering conversation back towards work came instead,awwright congrats dude proud,haha mind yeah much thread starter plus forum kinda constraining time b c focus personality theory,true dat make good thread u tongue,pooping right browsing perc like bos tongue nah like something read always tablet phone book light stuff matter,welcome perc good see around forum happy,difference tongue,thanks feel way happy,really one nerd sense honor ap class top tenth class really take school seriously nerd,welcome perc fellow sometimes lean p tongue hope enjoy see around happy,lmao job,brute man brute cry video game kid scared everything far movie go nothing really scare anymore find certain thing creepy,deer female deer tongue,really used test idea typed learning cognitive function confirmed wish,rant think meant morning person morning crapshoot either end super tired able anything end keyed thinking thousand,yay congrats proud,shyamalan,jean
ISTJ,pretty well established thinking type common among men feeling type common among woman common feeling type among men common,never met anybody think may met sure,atheist father militant atheist ever seen issue logical hole religion way others use manipulate people way,define well unfortunately yes actually think thread went quite well wheel fell pretty quickly learned lot s,worth learning especially intertype relation basic idea type access eight function really want use four,love interacting ne type especially nfps two best friend high school s sister used fight terribly around time turned suddenly,stand want share every single piece knowledge think relevant conversation try show smart knowledgeable,perhaps example would help clarify intent asking relative insists bringing several friend know birthday party otherwise attended,sometimes difficulty understanding s think particularly interested handle moral decision put stock socionics function,stupid procedure really care either going book book work b yet know relying book,people think sensor somehow inferior j si user particular si reputation boring obstinate unchanging uncreative si doms j seen,terrible consoling people knowing shut math part physic understand lot concept math procrastinating,strike conversation stranger bus stop befriend,systematic even fantasy systematic tend reuse paradigm action organisation repeatedly knowing one appropriate given situation,judging avatar perhaps posting history perhaps,romantic thing somebody give hug touchy feely person though think worst thing give empty platitude hate fake romantic,j ni doms deny fact trying make everything fit model reality hitler especially towards end war stalin especially period leading,known s generally fun around enjoy sense humour aura energy seems constantly roll however occasionally surprise,nb completely solid function theory know read accurate explanation function veers non standard terminology,take look bookshelf goodreads lot history book linguistics anthropology also ton fantasy sci fi novel notably many classic,cook pretty well rather good improvising tend use lot spice try find interesting combination favourite thing make omelette enjoy cooking eating,nb rely pretty heavily function theory absolutely disagree sensing pretty unfortunate misnomer make one think five sens focus,whole focus tradition rule si doms somewhat misplaced come rule tradition e existing system reasoning system reason,ideal tend towards liberal end spectrum method tend towards conservative end conservative mean original flavour conservative term got hijacked,best thing extremely good telling somebody fake hate interested wasting time,sending mixed signal trying work courage something feel ask feeling confrontational,like excluded s introverted sensing boring sarcasm actually though think inf capable ability independent type,read skip section hurry although strongly recommend reading whole thing,drug reproduced waste take laboratory analysed mass production assuming reproduced place decide,strongly disagree portrait capture surface behaviour underlying thought process behind also contains good deal incorrect information,post going assume know function read socionics description sli socionics sli mbti importantly includes,trying type using dichotomy e n f j p difficult would suggest learning cognitive function site explains function work,high level fe user fjs fe considers action term affect people people think fe user thus concerned people think,daydream lot usually idle moment thinking upcoming event order soon soonest first thinking anything watching surroundings,function reversed order meaning share value strong weak weak strong reinforce teacher,find passive aggressive behaviour difficult sustain dislike others use try send message rather tell wrong straight face fix,mother think exactly alike disagreement stem mainly difference opinion experience personality,thing s absolutely terrible gauging people feel even think somebody like u nothing safest course action,description detailed description sli description lsi longer meatier detailed easy mistake type,get function stack si te ni se possible mbti socionics socionics function mbti dominant auxiliary tertiary inferior respectively,much relate bit physical state edited si paragraph bit removing word physical yes absolutely relate aware stimulus,image like reminds structure fall time year like make think slow steady growth image favourite complex,extent perfect far better anything else read suggest reading different type page interesting,think description short sighted si demand constant input information often find staying past midnight reading working bear shutting,like seems honest like best reveal others way seeing world without pretension,description accurate look surface behaviour underlying cause loyalty reliance tradition couple possible,entirely accurate,atheist raised atheist examined fact see reason become religious find concept accepting idea ideology purely faith without logical,dad taught avoid taking thing face value really think thing accepting true se ti found invaluable skill also taught,kipposhi birth name oda nobunaga
ISTJ,rave successfully negotiated higher hourly rate job applying wanted pay bottom end pay scale asked something higher end citing year,holy necro post batman year doozy,finally moving know mbti enthusiast long distance relationship ldr year leave weekend possibly early friday driving,yep gotta stick know wink,zeth thought retired,sure cognitive function skill acquired much natural inclination ability inferior ne matter much effort sink never,like science fiction especially hard sci fi read without go wikipedia read concept phenomenon hard enough within sci fi enjoy cyberpunk,like traveling feel draining mention expense like living controlled environment speak language understand culture know,enjoyed working night shift due le people around generally slower pace sleep often disrupted day number inane reason trouble,sound like assistant regional manager situation,yep nice contained single topic forum like every subject hear afraid confronted truth,sunn pointing irony see world catering perceiver see world catering judgers,yet perceiver speak often see site escape judger run world try control limit wink,sometimes look across gulf subforums perc current event debate etc tempted dive begin battling loony idea culturally marxist judeochristian hating,think ideal partner would type intelligent sharp hardworking also humble kind playful oh good looking mbti enthusiast wink,still figuring,pro tip virtually anything popular college aged kid either fad based assumption falsehood flavor day bizarre fantasy world thousand year,meant far detached aloof spent every minute could together instant attraction meant took time see long term,took little realize one course instant initial attraction took time see,saw today love,remembered new thing called dvr able catch episode tonight great job daisychain thought bit weird guy knew line wicked,crap missed evening got away gather well try catch tomorrow night daisychain,talking friendship romantic relationship mbti cousin opinion get along part see relationship possible,sound awesome mark calendar,consider well aware surroundings especially around people attribute type six mentality constantly looking anticipating trouble zone,yikes necro thread week away five year old,read lot hard sci fi book genre sci fi one consistently interesting difficult time older book especially,finished last story engineering infinity sci fi anthology bit disappointed turned anthology story great meh,good hear happen save result somehow comfortable posting sometimes true type top three seeing full result paint,s tend stick known quick embrace change new thing much likely simply reinforce preexisting structure whether social norm family,kathi sound like may want look enneagram material available site enneagram focus motivation fear desire thinking,fixed,yeah like add necro thread make new one post relationship thread,really sunk yet already boxed old gear whole thing anticlimactic wink,need better idea timeline give better answer seeing month think point know work mbti enthusiast,rave one week left military hard believe six year already worry going fit civilian population share value social,whole site heavy anti sj bias opinion large portion perc population young see sjs authority figure life parent cop teacher,w second eldest five child yes five also eldest male son,best comment imo think override master boot record hard disk mainframe day legacy data firmware bypass way,oh must proofread time still missed one,right feel like tacitly accepting problem walk past anything correct maybe turning old man think music crap,ethical dilemma walking car apartment boy approx year old walking smartphone hand playing reasonable person would,absolutely anti marijuana worked people use country low standard legal social come drug use want around,meaning start asimov work read robot wanted start foundation series surprising hard find complete collection,brief rundown history social science aced nothing easier memorizing thing already happened math good math blame poor,introverted extraverted e sensing intuitive n thinking feeling f,joke quitting le month wink,rave finally weekend rant harder work work given dry toot horn way reality modern management kinda way,double posting please repeat post unless new information insight give,knowing luck probably w w something like wink
ISTJ,oh sorry meant offense allot point still apply interpersonal relationship two people share love case parental,hope help taken relationship section relationship two personality type come together relationship specifically,agree completely charliep honesty assertiveness situation thing get heart bothering,find clothes horse wardrobe grey white black khaki green dark blue dress shirt slack casual wear follows mainly pattern,pretty spot normally social situation overly animated unless discussion involves something passionate something said blatantly,coworker good morning dealing crazy traffic idiotic driver way work well half right angry grinding teeth everytime,rant told fourth time last month dissolving position work let go time come back extended thrown,congratulation get ready personality type understand cool,going see subtle change expect break sonnet probably affectionate physically emotionally used seeing also,,rave going actually social tonight hanging multi year h reunion celebration close friend rant dear lady scowled honked asked politely,blind people cannot see close eye second open second older closed light year opposite dark year,song album composer really got soundtrack already starting heavily listen downtempo huge fan,food tongue,course emotionless simply emotion welling surface another wound critique still going hurt even know person,sorry apparently deadpan humor really translate well text however good see bit morbid side fluent english spanish snark sarcasm,perfect example succinct versus type plus sure first mbti type people think rush come matter heart wink,procrastinate fail organize belonging due laziness desire ubersocialx simply,honestly love music constant love life since became teenager portal right side brain tongue best way found able,genetic family history susceptibility breast cancer please read adding increased amount soy diet bottom line soy breast cancer,discernable percentage corn unicorn,time absolutely exists fundamental part fabric universe claim otherwise absurd perceive time effect u wholly dependent individual,possibility interstellar travel human race right fanciful notion spanning globe within hour period must ancient inhabitant aegean,seen life well around people know nf suspect bite tongue strong j tendency wield gavel judgement,way make thing permanent murder bit dark even sarcasm laughing,dear friend mine lot common find mutually attractive simply work desire someone ambitious countered desire,ok done best translate u cool really need enigma machine,house would upgraded version mid century modern design love design seamlessly marries form function lot double paned glass heated hardwood stone flooring,suppose oddball life series big long term crush woman never chutzpah anything people either move,rant year officially oldest account action sibling family longer answer action herald,good lord type omn offense asking forum question try structure post manner understand lol,post like wound mrssummersmith please take offense explain course even pretend know relationship husband,know everything without stayed holiday inn express previous night tongue,admit relationship np fun quite enjoyable exasperation bit overblown like dry sense humor sarcasm trait sj bring love,personally never met knowledge female one level think relationship one would absolutely fascinating quite mentally stimulating hand,tongue win war entrenched fight immovable object become completely agree ama come understanding,asking admit great something tough sell especially one bound determined set thing right best interest heart yes,graficcha aware father limitation tendency want fix thing way know linear logical often taking account,dog cat day prefer master hired help,uncertainty losing control metaphorically literally self life,recommend fact source empirical data also information bring forth cause effect great least include pathos ever circular logic,myers briggs type myers briggs type attracted myers briggs type least attracted,thought well,sure understand op showering chore ok confused edit let try explain try rush get shower try enjoy,read story last night joined commend perseverance wish nothing luck happiness wife future,haha would recommend extrovert marry unless absolutely sure getting change party would make accommodate,emotion could influence score came try day two rare unheard someone straddle fence two type one side,care go way spend time engage conversation want know subtle way course thing,stop stressing something control nice turn signal arsehole head hell get information theonion com oh lord,la belle dame sans merci john keats ail thee knight arm alone palely loitering sedge withered lake bird sing ail thee
ISTJ,memory bad last thing remember would think topic thinking done unsure decision made feel closer connection always,wonder wonder people perfect bored added included ofcourse,feeling fear obvious fear nothing know nothing thus fear nothing know trust pretty scary,lack summary point time gather strongly tune p j question left p j still progress istx,yes conclusion introverted short simple answer relieving preferable attempt making physical list thing needed done felt gratifying,tested extravert intuitive feeling perceiving moderate preference extraversion introversion moderate preference intuition,understand viewpoint personally bit torn subject may cruel let live find end without meaning eventually equally cruel deny,initiate well stranger unless got official errand find hold difficult initiating close friend family although generally seek,myst belief introverted topic uncertainty regardless understand doubt option disco videogame prefer videogame,believe introvert unless tricked thinking find hard believe extrovert relatively loose flexible entirely know cause,handling tough cooky tougher silly since want spend reply chose silly loving variety people lot perspective consider,ah yes felt war path threw topic post way intended goal sure succesful entirely seems escalate differing,nope well prepared case something happening plan intended aswell make contingency plan upon contingency plan relative subtly take,short answer fond schedule feel managed fulfill set later wind relax done also currently multitasking,personally question directed think personality far advanced anything far made although currently closest get today,post made difficult getting form training set time went doctor got appointment physiotherapist since two,quite fine line matter receiving end indeed checking laughing,speaking third person expressing emotion others thing laughing,allow attempt diffuse tense situation done work continue thread unknowingly thinking wrote may part like,offer slight polite bow head courtesy say thank people find weird humorous reason get habbit,nemen choice thank,way back work one day sunrise smaller town took whim thought pretty sight granted could taken time get better angle seems,ah see thanks adding knowledge welcome,narcissistic unskilled mbti thought many argument possible would give higher accuracy interested know say mean got higher chance,certainly like think perhaps excellent gourmand training education like trying snail first time still done doubt want,weekend know pimple make good conversation though brought wrong people well alteration hair also notice someone beard changed something,may see difference act fog unclear even though clear movement obviously easiest detect adjust accordingly pick,peace illness really obviously affect would anyone higher pain lower treshold variety stuff word escape shall honest research,know well working terminal truck indoors electric forklift outdoors sound like workplace bloody awful task,anything readable informative would call site e book imagine even statement flawed yea done could forgotten obviously low,act dishonestly honestly trust said person true heard dare say trust,wish could go essay check grammar flaw content validate invalidate using old id never really,wonder equivalent terminal worker would instance low speed flow present moment activate se talk engage people workplace,considering carefully indeed cautious would suppose would also like provide something took test key cognition cognitive process,weekend read find pride loyalty jack trade practical fitting uncertain rest see impossible scenario would say strike,tend care others think reputation important even though expressively say loud like work body work free time find little,anything may affect way answer question example stressful time mental illness medication special life circumstance useful information includes sex,regardless type dare say coping disability something one learns adapts find interest affected disability come ed,either far away initiate hug accept hug close accepted equal passion dispassion given,wonder challenge lie hunting long range weaponry bear grab baseball bat impressed pulled pretty sure wanted add,school classmate told looked angry altered got le attention perfect could thing read book whatever mean indifferent sure angry,like thrill much uncertain know better trust equipment touch phone stop working screen light call coming,objective look direction avoid bumping bump accident shrug keep walking unless decide start talking say,well fun read performing pc maintenance would read similar topic came along splendid performance everyone take five,paid work working something want work attempt maximize efficiency first boosting performance giving secondly also think,get similar position patience gone tested mostly think moron roll eye speak keep working dare say,wanted pianist practised brief period tutor got switched tutor want anymore something music liked although,forum may active cause got random interest popping around indoors outdoors alike also terrific voice,actually bad way putting u younger unsure yet way like taking syringe doctor first time get get done,let say personally high tolerance towards dirty household never made habbit cleaning regulary something got used kept got used
ISTJ,know graphic design could work designing hospital healthcare,please let ask something common absorbed thought stare one point space relatively long time case point happens,getting sit long day feel like heaven,think would probably case go work sleeping day nice warmer,maybe afraid friendship ruined asks lose one good friend,month sorry sad anyway happens time really feel intense emotion rest time remains unnoticed hope thing going well,heard psychology class normally go emotional homeostasis supposedly experiencing strong intense positive emotion body try balance making u,let mother take trip tell father also get eyebrow done professional pluck,hanging friend screaming excitement melting love reading boyfriend text show expecting reaction say,guilty sentimental know count really enjoy listening love song,little rant anyone else feel think point got tired feeling dissapointed people started low expectation bar everytime someone say,vegan ginger cooky baked christmas,father lot communication problem really emotional connection habit belittling nonetheless always fulfilled duty,well ideal partner forever,come ideal partner think mostly mental list nots start physically super attractive date someone appealing,give try happy perfection efficiency worry relaxation sad feeling small feeling useless angry impotence,talking feeling even puting feeling word,mother act like little sister like mom nuff said laughing,sorry quality week ago friend baked vegan cake another friend birthday unfortunately take picture inside black forest,hi get point try give advice think might useful perspective try force situation usually sense desperation put people,mbti type gender female quality many interest common spend much time together according sometimes read mind,talking change subject answer question first add whatever want father wait write first,rant sound ridiculous well little pleasure washing face particular soap product tested animal animal ingredient love,meet someone first time one night next offering take person house since one else go maybe last explanation show,one right convention country anime manga videogames science fiction etc,even friend tell awesome beautiful still think lot mistake could better,become almost perfect plan,think know detail missing ruin whole perfect plan,love song made language,rant reached limit today could take letting feel like automaton suck since need brain tonight write paper tomorrow,semester linguistic analysis contemporary linguistics topic sociolinguistics latin contemporary hispanic american theater full work,done nice person suffocated also loud acted like servant partner,people prostitute food also people suffer awful pain everyday get,speak native language spanish english japanese also learned little quechua cuzco variety currently studying japanese latin plan study translation,find uncomfortable look someone eye long,part solution part problem,possible good body control phobia sensation vomiting rant matter much suffering world hell would complain,sorry someone feel disgusted rant tamare feel like crap head stop hurting feel weak exam week swear fill,rant realized bored suck time proper exercise feel like wanting scream bike week enough,funny mention tipping subject country think generally south america use give tip fancy restaurant think make,everything went grate enjoyed watching friend live prepare everything honour give good impression make appreciate really,said wtf dancing answer question listening,sabotage surprise party successfully,ungrateful appreciate material thing much pleasant time thank grateful enough also person like show,hi s great,would keep touch ex relationship first place need close friend person relationship stop friendship,well vegan eat animal product since year let see love pasta redsauce rice bean vegetable country potato camote sweet potato yuca,husband wife responsability bear try live symbiosis,sorry,living rd world country degradation visible make conscious still like say people indifferent attitude exist talk
