type,post1,post2,post3,post4,post5,post6,post7,post8,post9,post10,post11,post12,post13,post14,post15,post16,post17,post18,post19,post20,post21,post22,post23,post24,post25,post26,post27,post28,post29,post30,post31,post32,post33,post34,post35,post36,post37,post38,post39,post40,post41,post42,post43,post44,post45,post46,post47,post48,post49,post50
ESFJ,s knew unhealthy one always wailing cry sensitive one understood hard fall,know type laughing know good friend certainly serious lot time practical really cold maybe,s worst nightmare tomorrow likely going tell office furloughed idea coming back almost good thing,think different everyone people definitely use healthy contain emotion excuse bad behavior people let emotion fly whether,ask relationship question thread page ok half may still impressive smile,got air point fire point water point earth point clue correlation,psl delicious fall thing pumpkin summer anyway say innermost desire every everyone like saying everyone,love clothes dressing wear lot black new yorker like flash bright color anything sparkly pretty much wear popular think look good,sure problem,good morning two reasonably large monitor love two work home always annoyed really hard cross check thing lot back forth,problem happy,may seem like impossible expectation bad generally recognition enough make u happy like grand gesture really,like show part identify anyone unless really good reason name job something like yes pay,know always say nice nice nice mean like people meet nice sure like others overall genuinely,dang sent first one year ago possibly spent next year telling excruciating detail pretty much exactly wow sound,voting type feel like woman man kind american couple cliche everyone think mom dad must happen,oh yeah bad boy need fixing time count looking love life year see saw bad boy need fixing good boy,think really matter favorite saying happy happy like making people happy sometimes cooking sometimes well wink mean want,hi everyone wanted stop say hi friend hang super busy lately made birthday without many breakdown,feel like told wink,reading post one guess folk think sharpest tool shed crazy,reading depending mood fiction non fiction scrapbooking craft making sign wreath etc party planning baking cake decorating cooking watching sport wasting time,remember friend saying kept helping u left company felt guilty leaving u needed thought going business got another,sorry hear oreo hard lose pet adorable see spoiled want love little pup sympathy,want meet person voted maybe drunk hit wrong button mistake crazy,friend actually responsibility gave went lot differently basically payroll got done new hire,ugh running ugh stomachache hand rest sound like lot fun smile,well necessarily going happen like people enjoy,true sister like best friend even get nerve sometimes,soft shell crab available one season year sauteed fried delicious eat every piece waste cracking shell,got computer back friend joe sent send password snoop think would anyway might guess friend,know participates thread know anyone know think typed correctly want know type b fun,computer coming back today far resisting temptation snoop giving think slept badly part want look,sister medical billing supervisor hospital group love basically learned job started working doctor office ago front desk needed,well work small company hr department big place either specialize senior generalist small company digital publishing space,refuse admit victimized next feel triggered want know disliked type hand everyone annoying mom,good luck work hr lot job involves listening people problem day talking people interview working corporate culture issue party planning making,oh yeah high school cheerleader actually drama chorus kid knew,wow quote brings back lot memory anyway sure problem communication friend co worker,oooops blushed interest full disclosure bitchiest people known personally frenemy someone whose type sure maybe,literally first thought hand tool electricity danger,yes yes yes day funk know exactly sense impending doom apparent reason like forever kind,add mom friend stereotype careful,think super nice idea,first one worked second one much ended well known indecisiveness although p type indecisiveness like want check,family anyone ever mad say attitude think others lot people say always thinking others,twice year current getting married first time age help number basically single two year adult life although think last,yardiff bey like trust lying industry thought fascinating little scary,gonna hang guy talk right ran friend chart well believe stuff wonder never got together sun aquarius,leo meeeee moon gemini explains never shut sagittarius rising explains walk like drunk stone cold sober mercury virgo venus
ESFJ,adelaide labille guiard favorite painter anne vallayer coster next favorite artist guessing type,,started vegetarian eleven something cared lot taught cook still almost vegetarian recently changed started taking cod liver,w w w sx fearful people time really like enjoy connecting people sometimes feel like three sometimes feel like two primary,best worst thing sensitive best thing ability appreciate beauty worst thing finding,also high word affirmation highest quality time person give affirmation care trying spend time take,frenetic tranquility sorry helped find way help girlfriend sound kind fragile like le fragile used still way lot,probably thread like wanted know love language learned love language quality time try give people,actually ask trauma life like lot people mainly dad like mentioned go therapy inventing reason trust people,get elated feel like trust people get lot enjoyment able trust someone idealize lot like funny story told,way feel stressed blank die lot pain always want something think make feel safe mom also six,certain w w w meant three part sometimes feel like three actually used think three combination fun,wish fearful part type rather plain well hate come across like bliss give people false impression,realized describing cycle go type six people come across really trusting feel vulnerable came across trusting scared away,people understand emotional either people feeling protective repelled guess emotional make others feel like emotional repels,discussion brought lot question misunderstood type sometimes feel way think split te fi thought,question kind hit note know come across way simultaneously wanting space treated unique people understanding fear behind maybe,know help thinking keep mentioning infatuation made think something heard loving someone else kind like loving,never knew hornet interesting discussion led back thinking discussion led another think anyways,guess answer question knowledge never relationship dad abusive physically sexually hard time trusting men knowing,make sense want pressure relationship unless sure sure sure pressure relationship sneak know,really relate wanting date ten people person worth obsessive thinking worrying otherwise better avoid relationship,think read usually go never thinking relationship thing think true hard get obsessive,purple pink brown together like color look bright delicate time love rococo period,three favorite chef think two type one like getting good feeling cooking like family feeling like entertaining,taught cook starting eleven decided wanted vegetarian think would ever good cooking professionally like hobby enjoy,put thing category last resort thing get overwhelming overwhelmed first impulse example collect hundred,think ni show question feeling lot meaning behind feeling think probably question feeling much seem,believe abused make harder tell people genuine know experience could got first person give affirmation even,like christina rossetti poem memoir madame vigee le brun think might sad people though consider christina rosetti genius poetry,,,thanks sharing really looked baroque art much compared rococo favorite painter ad la de labille guiard also known painting silk,,,fancy gown museum love looking fabric pattern embroidery anna netrebko voice unique voice sound shrill compared,,agent blackout see mean still tell feel like feel sense like feel environment sorry confused anyone mean,enormous hatred list another post made kind talking thing edited list anyone want say like,fi se definition put feeling internal value experiencing mean experiencing literal concrete taking thing kind way lead express action,actual serenade song,b positive heard idea wish could find country asia believe also heard type b seems somewhat like enneagram type,libra born cusp beauty beauty big theme life sensitive relate description found site pluto child would put,felt way time throughout junior high high school little section alienation book psychological symptom frank joe bruno phd really like book,knew really big influence looked lot father figure authority figure gave lot confidence even though studied psychology,marzipan think healthy integrated would look like since trying integrate ocd unhealthy way,admit convinced w post interesting thought statement reaching security ocdness falling apart insightful,marzipan trying think said right confused going show therapist message next time see ask think next time,well trying sleep sleep might well reply message think abnormal w childhood think reflective withdrawn,marzipan thanks message willing talk enneagram type afraid might take though write detail thinking
ESFJ,day talk every people meet even lot stranger come back home call friend tell detail emotion day others,similarity strong fe sensible emotive tune people mood like people talking general like help take care people,wanted scream felt silent fear understood charles bukowski,love quote like flowing water wanderer search sea juan balad n gadea,following definition defense mechanism,dave enneagram enneagram defense mechanism,adam sarah julia crosby camille zeek kristina joel jasmine haddie,admire mystery aura voracious curiosity,,stop always talking emotion feeling thing make upset let talk concrete going friday saturday night tell going,unhealthy enneagram type order,cry bigger problem waste time cry reacting go always even feel good always strong,,w sosx,normal,w spso,pretty sure fi user seem self aware emotionsfeelings least others moreover feel need helping others even,feel exactly thing time becoming boring frustrating loosing enthusiasm forum cry,puer aeternus bitter harsh truth,ok maybe mine wrong impression regarding sister maybe quite exception really want seen way think mysterious number,ok person act way know often perceived others mysterious think sister pretty aware also accepts seen way,mysterious meant really know anyone sister act way really sure effectively really want perceived mysterious person mean,definitely security coincides awareness know,search image site putting word web search followed word gif example searched disney gif disney gif,tumblr site random gifs se gif,know lot s answer talking thanks dominant fe generally able feel others emotion deep intensity easier understand,gifs tongue,simple explain word gradually enter mtbi theory function give link function start reading,hi best thing read function two type understand function use share order,type type,agree see type stereotyped lot far think maybe type similar since pretty developed fe,honestly unfortunately lot people reason term happy joking wink,convert subjective thing objective one know lot person love two included w like phrase sense fact lot,always good others also feel need others intensity impossible hear feel obligated help satisfy need sometimes,yes sorry italian realized get sense phrase really get view think people consider s illogical,yes think sometimes interesting seeing correlation going far could bring typism share view wink,ahahaah ok since think stupidity linked function order idealism laughing,yes actually know idealistic even aware sometimes stop chagrined often hope best people think,ok maybe one stereotypical since function marked medium way introversion extroversion sensing intuition scored v,quote puer aeternus well net see s notorious village idiot web dominated intuitives especially message board intuitives galore,make sense understand others consider s stupid hope would smarter people would go beyond appearance understand consideration,reason least lot people consider s stupid ti repressed function lot people consider stupid also type repressed,yes make sense however talking fe one probably first fourth function see desire linked others considered share,hi welcome forum hope enjoy proud,depends s actually way know pretty similar description think depends naivety type however true,avatar poem signature,avatar,pretty agree pinky pie think episode seems pretty developed fe instead fi example episode many pinky pie,well find type little ambivalent rarity type sometimes practical love fun adventure especially sweetie belle could considered,mtbi twilight organized anchored list fluttershy spike rainbow dash pinkie applejack rarity sure
ESFJ,think someone adhd introverted totally exclusive inattentive type people actually think introvert lot probably pretty,lb blue eye curly brown blonde hair blonde kid though one blue pant,super emotional person annoyed therefore must esfx note whole annoying thing rarely met tell coming across,advanced program last two year lot people young age bit anxiety everyone perceived shy plus gone,oldest four brother sophomore junior high school respectively freshman college sister turned seven always strained,thought responded last month apparently usually bit messy yeah tongue,stupid though bored,match enemy conflict thing like pet whether open partner mail,dog swan sheep something dog warm expressive eye charm sock every time dog personality feature many characteristic canine,actually pretty cool got,cutest picture ever maybe guy would considered cuddly actually let people cuddle like melt spot would shocked,curious sorry already done find thread halloween ton trip local haunt gotten spirit thought ask,know question s help people take lot practice able pick certain social cue know say,ok make lot sense reason thought along line emotional v think thing mother shocked,going probably fe dom maybe thinker tendency fairly sure right fit though thank,perfect,esxj college bio biomedical engineering track right honest would love elementary school teacher,honest look implication decision others recently issue agreed two overlapping event moment could think,maybe though ironic never get along well s lol exactly differentiates f though use logic make decision also bit emotional,hello sort confident want make sure spectrum doubtful yeah thank time,cried like every sad disney movie least cried little sister chi sweet home whole show kitten getting losing mother apart,like enough s keep clubhouse running sad kudos nice type helping meager population stay active talking u guy,super glad joined crazy welcome back,possibly introvert ambivert never issue understanding introversion friend similar exhaust xnfx bestie love,many experience close relationship guy lot fun talk like lot happy,still cry various scene spirit stallion cimmaron particularly opening monologue childhood movie matter skip past certain,slytherin wand apple inch phoenix feather supple think,sweetie pie wish little outspoken stand like know people stand love guy death bit,roman catholic,exactly argue clubhouse crazy coolest,shall like stay well tongue,met monsterfied phantom opera past saturday realize thread thing shocked,think nasty ew sfs stupid shallow overemotional incapable holding theoretical conversation stigma part automatic typing,get feel like two totally separate plane existence lol close friend mother terrified long remember,yooooo get clubhouse yes,yeah sad boring maybe camp another subboard think s would let u idk went inactive like year coming back,think let get pulled along feel obligated help others chance end miserable suspicious sometimes stay safe bite,time sometimes moreso talking sometimes especially close friend around people usually joking style sometimes meet,mom dad brother brother possibly still quite sure sister really young looking like exfx mom,like hundred page bored kudos though say accomplished something people least,understand saying promise intend directly try help want offer support friendship help smaller way possible thank,wallet sometimes forget whoop car key textbook laptop planner pencil case cat pepper spray depending,hello recently partially befriended another college freshman conversation already knew feeling bit lonely talk quite bit class tiny,human inherently social creature society probably going promote however think ability interact effectively talk people exclusive,another le mi fan read entire book sort working bit bit haha confused welcome nice meet,true yeah pretty dead welcome though,favorite color green least favorite black pretty accurate copied pasted true bored liked though green generally frank community minded,probably take care laughing lot engineering degree know coming parent tried push engineering compromised,true always liked anatomy physiology best topic studied bone muscle structure always seemed lot real number problem number great,lot math think science tedious crazy kid kid seriously though good enough engineer mechanical engineering
ESFJ,prince would die u sent iphone using tapatalk,mood moment listening hooch everything sent iphone using tapatalk,joe cocker jennifer warnes belong sent iphone using tapatalk,fly sugar ray iheart radio sent iphone using tapatalk,gin blossom hey jealousy sent iphone using tapatalk,genesis courtesy iheart station iheartradio,beatles maxwell silver hammer sent iphone using tapatalk,cure untitled sent iphone using tapatalk,cure picture sent iphone using tapatalk,patti smith birdland giving horse album listen first time sent iphone using tapatalk,finished talking head moved onto mind love band god damn much listening always put great mood sent iphone using,gin blossom hey jealousy soul asylum runaway train,gin blossom hey jealousy,police reggata de blanc sent iphone using tapatalk,cheap trick want want live budokan sent iphone using tapatalk,beatles boy poor ringo sent iphone using tapatalk,beatles benefit mr kite sent iphone using tapatalk,title thread reference room op win life confused behold perhaps single greatest non sequitur captured film,talking head mind sent iphone using tapatalk,pink floyd speak mad fucking year pink floyd breathe,police stand close song grand rhymemaster sting rhyme cough nabokov smooth sting sent iphone using tapatalk,police message bottle sent iphone using tapatalk,let tackle police debut outlandos amour stand losing lonely roxanne next hole life truth hit everybody born,pretty self explanatory either listen album shit giggle post would rank individual song given album start album recently,fleetwood mac gold dust woman sent iphone using tapatalk,police stand losing police debut genius collection perfectly crafted new wave pop song one come close money final effort,band tear rage sent iphone using tapatalk,weezer holiday finishing spin debut blue album sent iphone using tapatalk,isolation john lennon sent iphone using tapatalk,john lennon working class hero hurt home hit school hate clever despise fool till fucking crazy follow,zombie song kick much as perfect slice pop sent iphone using tapatalk,otis redding valley sent iphone using tapatalk,otis redding ole man trouble giving otis blue otis redding sings soul spin first time sent iphone using tapatalk,kink session man sent iphone using tapatalk,door love street waiting sun kind morning sent iphone using tapatalk,door moonlight drive album strange day listening door reminds one kind jim morrison voice sent iphone using,kink death clown sent iphone using tapatalk,last movie watched original evil dead first time,guy already guy join perc last fm group personality cafe x x group last fm also th time lastfm fifthofnovember added bunch,recently playing lot perfect dark nintendo forgot fun combat simulator multiplayer,car needed debut,led zeppelin shook givin first album listen first time long time,explain,added low compatibility musical compatibility milddude lowmusic common includes creedence clearwater revival velvet underground beach boy talking,creedence clearwater revival run jungle,queen love car,whenever someone say monopoly think bit louis ck monopoly louis ck monopoly video skip second interested,agree post almost entirety surprisingly p really get game strong social element almost example listed except apple apple really,queen crazy little thing called love,queen stop song fucking rule
ESFJ,worry car come close behind least changed lane could outrun assume every person kind business make drive fast,believe fueledbyevil summed nicely discredit perspective however thing like prefers security else also includes,two approach center find people interest always try asking correspondent whether also know topic,think shy want talk much social condition would rather listen person see could help friend work quiet,gotta admit visit perc check notification whether new update followed thread forum quite silent tho making le interested,unfortunately confidence boost come acknowledgement others personally prefer achieve goal support others rather sound,sister boyfriend connect almost everything far month never clashed single thing really nice guy though treat,ohh get well suppose service medical academic industry place suit well s male female however might guarantee get statistic,toward profession tend navigate ideally would love work place could motivate people helpful effort certainly appreciated mind,actually quite difficult different function two personality s introverted sensing auxiliary function mean thought process,may know often compliment think lead two possibility either genuinely want take smile motivate yes like motivate people,really annoyed today one person quora com defensive dense simple question everything became completely chaotic concentrate,pure white fastest way lose person saying nice way need alone time tell probably available around x hour later time come tell,enjoy creativity resilient criticism face say unorganized undetermined almost everything never filter word speaking,happy sorry hear deal ignorant president hope found magic need everything go smooth party organized laguna thank,since younger suppose giving something relatively hard take long time would leave alone finished one thing give harder one,stay strong happy every country world experiencing well still know whether trump gonna fail world like campaigning would actually,observing kind issue whenever join something promotes element competition always felt sudden ambition win matter conscious,hello dearest s know s often rant almost everything appear think perceive example somebody violates established rule,usually wide range humor love laugh well least feel time someone want start joke conversation would gladly listen try come,totally agree like half together think gonna perfect combination still quite hilarious flashback time nt frown,description friend totally relates would share well lunch time kind social interaction hoping attention,think exaggerating overly dramatic would observe behavior first coming conclusion guy like flirt woman,must dominant fe thing radiates reflects back surroundings combined sensing function make clear lyric clear mumbled sound downright,first moody personality go back forth extremely happy extremely upset simple matter traffic jam planned punctual,dear thank effort waste time listening vent upset never met someone patient warming understanding,life experience created unhealthy personality fixed suggestion glue kindness mask back offer help everyone close say,blissfulwish know feel happened lot well come accept try understand possible reason behind action would rather create positive,lol see u weird see weird really imagine thing planned first surprise panic usually come together pleasant u bring,well pretty mysterious sure cause see strong sign look like one resembles could wrong would,respect appreciation harmony kindness counted four hope could accept two cause think two pretty much linked,gossip someone usually seemed weird unusual social norm believe common thing see among society someone look pretty,completely agree everything happy said normally supporter everyone enjoy motivating people become successful win win solution,well bunch combination living hell mean look trait extraverted energized gathering people intuitive enjoys broad view,hey write usually please keep mind would state may different s mood based activity normal positive mood,well idea boyfriend legit move think could delivered status better quite ambiguous really answer,favorite food fried rice favorite color blue tell pleasant memory hugging mom university graduation telling much love,see friend trying bring factual evidence sensing play big role informed well real thing still harmonious,hey man know probably still feeling wanna say still lot similar girl like ex crush right probably cloud disappointment,understand upset please bear mind said may proven different girl need female explain mind go chat,think fast assume like attitude try bring opinion based scenario girl,say guy perspective tend close space gap whenever girl really enjoying engage usually observed,think clubhouse really wish huge room comfy stuff big sofa one seat straighten leg large led tv plugged hard disk full,may help feel free ask anything try answer based gathered information experience please really go negative stereotyping,yes although blame much like said bad time everyone currently good mood everything else go wrong applies,yes like sharing always first observe person talking fully share everything first since wanna see respond responded,like learning new information theory applicable daily life mean certain subject like spirituality philosophical discussion,tend like win win condition everything win lose situation including argument argument solved come across agreement rational,wondering much seen forum like suddenly came fact usually wanna go source info like random thing,thing whenever chatting crush funniest thing check conversation texting chat marked read get panic
ESFJ,mean sure want marry hurry change want together anymore break,haha started dating college still little young medical school right absolutely time get married moment mutual understanding though,guy know much help push approach ask something interested guy know know take,relationship one lasted month current one gone year tend pretty committed pretty quickly take relationship seriously expect person,s s duals s s duals socionics actually corresponds mbti last letter reversed introvert s s,guess kind relate get really mad feel like emotion shutting looking situation cool detached logic reality,cry lot get tired cry invite friend provide good distraction leave feel cripplingly lonely start cry,guess afraid dropping fear lonely widow friend totally understand keep around lonely,teenager fought mom constantly room together without getting argument ended u screaming hated,would try distance time recover disappointment one like led make sure confused hurt though would send,bos friend high school think well positive s love curious contemplative world,really depends individual s s interest dad like read read room,ever stonewall people really angry bad habit boyfriend since stopped habit told liked stonewalled,know problem objective like objective people much boyfriend really good calling emotional,understand coming mom also hold ridiculous view like sometimes even find hard tolerate remember saying,every time start one get little activity eventually buried someone else come along start new one really need get one stickied mod listening,confusing s type people going say something think would hurt someone else worked like soured,along s know usually busy browse percafe regular basis check forum maybe every week find dead usual continue,favorite class english literature psychology least favorite far math,love talking stranger time talked people grocery store subway gym cafe name probably one type,yes hobbit life would great hobbit love comfortable happy,sound kind immature honest first relationship acted lot like dating first boyfriend high school s nature kind clingy,wish knew s seriously guy impossible find hiding,best friend feel like unlikely pair feel comfortable around fun time together talk feeling sun come,blessing used volunteer patient aide hospital would able walk someone room strike conversation half hour later telling,love dealing people emotional problem thinking going psychiatry like much strategy usually listen talk get everything,everyone like s friend past lot fun shared ne find hard get close many friend lot close,often mistaken extroverted loud social want initially thought extrovert first met however small clue,thank calvin kindred spirit,originally deep south confused asking u asking u whether husband sex addict mental illness sound like,love introvert wish knew s really known one old bos different kind relationship wish could friend s,love s made best friend throughout life click easily seem innately understand comforting type downside,inregardstomyself second pet peeve people big ego nothing turn arrogance big pet peeve people constantly late like,hi english biology double major college medical school never really considered teaching medicine always dream know anything,relate completely lost touch lot friend year really bad initiating contact take personally sometimes think,agree eckis sound like one young immature lot oversharing back middle school early high school like complaining,hate s really met many one met think s pretty interesting people type fascinated nyanpichu love s,hit nail head everyone come post overbearing mom bet everything owned lot mom mistyped happens s,yes much need around people time really savor moment alone get mull thing head people distracting good,okay case got breath per minute,self measurement respiratory rate inherently flawed conscious control soon aware someone measuring breathing breathing change,love introvert point life think understand introversion lived introverted roommate met introverted boyfriend pretty much,definitely hop s hard time admitting need help like pretend superhuman ability take care people even protest help,pretty disorganized say room moderately messy time s organized perceiver messy one good friend,definitely commitment retsu p actuality recent test took got still stand original typing slogo type think,welcome actually s percafe check forum sporadically,mom dad quite men pursue well found s attractive past also get along fairly well friend,true definitely achiever high school valedictorian editor chief newspaper president bunch club member three different music ensemble,interesting change like constant change small thing new cereal new smartphones new tv show get bored thing easily big change freak get,sorry dropping grid jogging got notification thread forgot respond got back course care p make
ESFJ,yeah course usually bring unless around people know well trust,seem odd far enjoying participating starting theoretical philosophical debate many thing could say response rest,pick feeling around u friend sad get sad thinking sad also pick opinion around u bunch,pretty sure thing music stuck head constantly tend prefer instrumentals realized even listening song word tend ignore,confused violently talking reaction physically violent strong emotional saying s react often important thing asking,sensational want truth something else react violently spread time aimed inside toward thing whoosh away also wrt,generally go inside find keep inside alone get upset feel bad feeling way forth said moment bad habit,thank answering question u fair truthful appreciate often get people answering question u know talking,agree,think misunderstand want truth know might painful often shut react strongly thing react part,oh goodness want clarify one issue people saying well experience criticize find annoying may even true issue thread think,idea given shared much could s act differently others could something rather assume former try help,sound like handling pretty well keep good luck,blinkblink yes say kinda lot abusive healthy normal person act way normally mean probably see worse due situation still,want make sure warn extra careful push something rather want happy,like mbti anybody using anything build wall head person way good period many people still anyway whenever,eesh feel bad yup explains everything yay figuring,sort except country competition vote well televoting country watching,joooin usss dodger fan,point view obviously see really ever going go beyond particularly denied private anything,laugh observed amused smirk flitters across face one let sort single huuh chuckle returning contemplation,think fairly serious said relationship seriousness said casual interested still considering riding along,long time depends mean yes maybe depends situation,lol dooon unsure lol okay one thing certain read time honest feeldumps car basically,guessing female harpy eagle believe quite bit larger male would better playing harp,fact join u lifeboat way democratic,bird prey always look angry bit would eyebrow,hey say friendly,event stolen one lifeboat food drink come join plan friendly takeover yacht sail friendly sea,pleasant already made friend half shark,watched year first time austria enjoyed lot agreed part voting suspenseful kept late yay also snack,brought food nice view ocean,aware feel attacked statement christian philosophy christian philosophy nowhere christian faith encouraged tell,love see back opinion first thing first islam christianity judaism islam worship god christian belief radically,sorry butting forum exactly mean religious mean case following teaching bible well category,glad see people defying norm stereotype stare semi seriously wrinkle eyebrow raise corner mouth tongue,single thing get excited cite recent example possible,s s awesome need say really complicated curious creative fun friendly like em,quite sure one even case still worry might best thing next day yeees three croissant eight,huuhugghugghughgug,even joke thread hur hur hur like people different neither particularly funny something would really joke particularly,favorite food k sspatzen german dish sp tzle cheese also cheese particularly allg uer bergkase favorite color orange blue,drape colorful stuff room,thanks thread guy made smile happy,value incredibly highly e see interesting way look world maybe consider thing others viewpoint generally shied away place,thank tendency personality want help fix everyone learn keep back sometimes,take sign interesting nice writing really long post something rarely hehe yeah tucked somewhere deeeeep,would want friend help feeling kind depressed weather encouragement positive talking appreciated prefer figure,really appreciate long well thought comment thanks responding totally understandable mean sometimes like little puppy jumping around get,sorry answer advance really depends xntp share interest nice people forth course would say type
ESFJ,married like kid joke like kid hope girl boy first girl name jasmine vary enchanting name,lol would go brain,wont pic show thats second thing wondering,testing pic thing,though others called one took test mypersonality info said fond test site consistent one chance,thanks help lot,happen make please get back u let u know went,past post people signature seemed sort myers briggs badge pic something type would say ill use type,oops admin skycloud said member list somewhere number,told number bye admin count lol,thanks much little time,ya happens lot,look new post list find much care post,tired lol get sleep need,ask family help ask best friend pay back later sell blood semen organ,guy best help others nice get thank king every ill tell though side time argue,depressed depressing thing time ill play rock song sing,think save sex married bring closer wife end maybe need get friend level moral try joining church go,wanna make perfectly beautiful art order make beautiful art make mistake one want make mistake lot people try advice start small,like green color life camo fun play camping,guy vary hard time dealing stress tell anyone guy make fun feeling much girl bite head cry telling girl bad,play metal rock mp let build month tell blow sometimes take others mostly self vary healthy know time tell someone take,hear vary good though,guy many u know remember would work maybe another guy tell truth speak want tell feeling,guy truthfully good one speaking good one mean talk u tell u feel,way like chatting everyone know shy people dont know give u time include u tell feel ok open,dont know spot yet sadly,blast mp player dont top thing deal stress fun around,im guy try looking cool guy,try speaking tell overwhelmed feel need help getting thing done need help dont get feel alone tired ect ect ect,think seem building need let explode listen propose solution problem give solder cry,run emotion vary pissed may little reasoning lot emotion let,guy like help everyone feel bad know need help make others life easy feel good help others maybe,im guy remember remember extroverted feeler hurt someone else u self intent feel bad hurt,insulting fine guy way well lot people seem friend gf bf bad experience judge s way,wow long sorry guess needed let today lot detail ya please make sure dont take everything say exactly every guy,guy seems almost guy many bother post ill tell ever ask ill try reply previous post lot,guy many u take little bit one many experience approach plan thing ya plan worst prepare worst,apparently guy many people something like k dang feel lonely see lot question guy cant find reply,new hello read post s guy least form show number posting girl want list,open question ask away,friend almost never fb board found place dose mean active guy,want nice,new like well,sometimes shy new people guy best understand point view ask think disagree try say anything soft truth,guy surprise want wife share virginity start big happy family life eternity,ya get away fast might get fight punch first,feel need alone hate time try alone take family need people overwhelmed need alone still want around,guy teen year tell emotional guy still sometimes get mood swing depressed mental health level,sweet congratulation
ESFJ,nice stuff winchie like although look weird p,tired fantastic,finished playing hour halo bos lol im talking favorite person winchie falling asleep sitting,sitting desk work sleepy loved talking winchie yesterday wait today eye burning staring screen life want go,talking ex cry little feeling good,name matthew approve thread,go home kinda lonely feeling fml,like,sound beautiful relaxing currently sick still talking winchie working,wow sound scary glad everyone ok definitely one risk aggressive driving try restrain speed limited traffic involved,fixing computer reading post drinking coffee waiting text kinda bored need,welcome forum love pork specially bacon yummy,hey guy first thread woohoo ok anyways curious many guy love exciting adrenaline pumping thing really noticed much evidence throughout,agree post feel many day people trying kill niceness especially woman loved,definitely fear living much longer without meeting future wife kill every day go someone love,tired half depressed bleh,definitely sensor haha,definitely tell hurt far find later learn know knew time,yeah really hard kill thread agree choose avatar expand posting area,prolly,slightly bored work checking forum listening call waiting someone log onto chat talk something friday though well saturday always fun work,think soul mate give reason look like,probably say coming close really sure though typed many people,sound peaceful god amazing thing amazing way would encourage stay faithful time hopefully thing become clear find closer,way way way way fast coming saying something lol get attached really fast trust azrael attest,sometimes well usually trying avoid meeting person usually give definite answer set plan day least later like,leaving work late sick,trying die sick blech got cold feel terrible,think like prison sure however overall dislike much,favorite one people called angelic melt heart,time personality cafe time engadget time digg latest news headline video image,congrats,welcome new home,chilling work entertained winchie,awww well thanks still lonely else new lol,notice behavior lot frankly really love always make smile usually adorable endearing,sense humor sense fashion relationship intention intellectual pursuit physical appearance financial situation hobby interest good,got feeling black eyed pea always help mood driving work lol,definitely mental snapshot also remember thing association,welcome forum,sound like wise person piss founder indeed welcome,welcome forum fun,welcome humble abode,awwwww sorry wish could help,aww thanks almost done one quite long may get thread,sitting writing another story sexy idea thread wishing could claim snail time,rock world must something wrong,haha love post count ftw snail epic,matthew burg,talking vanwinchester messenger good time
